datetime,lat,lon,country,city,pm2_5,pm10,no2,so2,o3,co,humidity,wind_speed,temperature
2025-10-30T21:24:13,-39.04944207159213,-35.366511433975404,,,0.58,1.99,0.02,0.08,47.13,65.12,89,12.91,11.27
2025-10-30T21:24:12,-75.4728326970577,23.221259793961565,,,0.5,0.5,0.0,0.0,29.0,48.98,98,7.46,-32.8
2025-10-30T21:24:11,-83.67685323769064,58.00154427985083,,,0.5,0.5,0.0,0.0,30.8,51.16,92,8.91,-36.09
2025-10-30T21:24:09,40.00839455269539,20.54842410457178,GR,Kefalovryso,3.09,7.4,0.76,0.68,93.56,99.09,85,1.04,7.52
2025-10-30T21:24:08,27.261663952815184,120.03226898541288,CN,Zherong,20.65,32.23,8.21,5.08,8.93,244.85,98,2.04,13.72
2025-10-30T21:24:07,-71.14293128081931,-147.03174131167526,,,0.5,0.61,0.0,0.05,39.4,65.45,85,6.48,-5.23
2025-10-30T21:24:06,53.92157892438385,127.86668956624999,RU,Amur Oblast,1.28,1.32,8.32,3.26,40.32,128.91,92,0.93,-10.58
2025-10-30T21:24:05,-62.69106550291648,-87.23486336475176,,,0.51,1.55,0.01,0.09,47.78,65.51,97,12.28,0.97
2025-10-30T21:24:04,56.33683175070564,103.16872742280276,RU,Vidim,1.09,1.09,0.69,0.14,82.05,129.91,98,1.81,-2.43
2025-10-30T21:24:03,59.783734594640976,67.35064236381277,RU,Kondinskoye,17.28,17.91,1.27,0.17,48.27,137.81,92,2.4,5.15
2025-10-30T21:24:02,75.52870927393053,-119.10960665811776,CA,Mould Bay,0.5,0.5,0.01,0.01,68.16,110.61,100,2.61,-18.06
2025-10-30T21:24:01,77.99860772090793,141.59188991626706,,,0.5,0.5,0.07,0.04,66.09,123.36,91,5.78,-7.2
2025-10-30T21:24:00,-82.57900988050532,-67.19404344964552,,,0.5,0.5,0.0,0.0,39.95,65.93,93,0.95,-15.57
2025-10-30T21:23:59,-18.911927295713184,139.45215231479426,AU,Mount Isa,9.03,21.71,0.15,1.47,46.19,105.66,58,2.74,28.23
2025-10-30T21:23:58,-10.1781493500729,3.615887431399784,,,5.47,22.75,0.04,0.23,60.83,68.72,76,6.11,19.95
2025-10-30T21:23:57,-75.07351536171046,145.62486132470963,,,0.5,0.5,0.0,0.0,38.82,55.11,96,6.03,-39.16
2025-10-30T21:23:56,18.44753707699364,80.62267113818314,IN,Manuguru,23.23,31.05,6.14,2.4,23.77,308.87,94,1.75,22.67
2025-10-30T21:23:55,0.9421276212033263,90.90799745162741,,,0.5,0.87,0.03,0.01,32.94,89.19,72,2.5,27.74
2025-10-30T21:23:54,-59.058209639133864,-111.99473566032646,,,1.15,7.57,0.0,0.14,50.76,65.17,73,19.0,2.19
2025-10-30T21:23:53,89.33684388389403,75.52237501622656,,,0.5,1.0,0.0,0.05,78.5,111.39,92,6.73,-12.25
2025-10-30T21:23:52,52.84107268606772,141.81125179343877,RU,Lazarev,0.57,0.57,0.75,0.36,72.06,159.1,71,10.79,0.55
2025-10-30T21:23:51,-43.13864002447607,174.49188251122467,NZ,Kaikoura,1.01,3.73,0.24,0.24,48.81,68.61,70,10.47,12.48
2025-10-30T21:23:50,-15.99427621770117,76.47124273328802,,,2.05,9.38,0.02,0.25,39.51,68.67,84,8.25,24.03
2025-10-30T21:23:49,-74.4261883833475,22.765448229701292,,,0.5,0.5,0.0,0.0,29.19,48.63,97,7.48,-30.67
2025-10-30T21:23:48,-49.098874863819894,81.11465605018651,,,5.29,6.75,0.01,0.18,43.98,65.85,99,7.87,5.13
2025-10-30T21:23:47,21.218762834195644,-108.75897423629519,,,8.85,16.74,0.07,0.16,79.06,98.0,65,1.33,26.78
2025-10-30T21:23:46,-70.60370303687813,27.133382857586696,,,0.5,0.5,0.0,0.0,36.82,60.09,73,4.16,-8.08
2025-10-30T21:23:45,11.568875334028988,-116.54682952325565,,,2.76,7.55,0.02,0.16,36.15,87.41,79,2.89,26.66
2025-10-30T21:23:44,-16.322696979809805,106.29299704322602,,,1.5,6.48,0.03,0.15,48.29,67.29,73,5.4,24.28
2025-10-30T21:23:43,58.1391130644985,153.80473997391516,,,0.5,0.51,0.04,0.11,90.87,117.59,67,5.24,1.82
2025-10-30T21:23:42,60.35726602400379,-122.67611881253342,CA,Fort Liard,0.5,0.5,0.23,0.0,57.63,102.1,53,2.94,4.21
2025-10-30T21:23:40,-21.931944345630697,110.9519192602965,,,1.35,6.25,0.06,0.21,56.7,66.52,73,7.39,20.75
2025-10-30T21:23:39,29.132234769453603,-112.89054215557898,MX,La Libertad,19.44,76.04,0.37,0.62,109.91,113.36,61,1.26,26.74
2025-10-30T21:23:38,18.50864959609882,-171.21973941884434,,,1.74,5.81,0.02,0.06,69.57,86.29,75,9.11,27.03
2025-10-30T21:23:37,35.06459893949136,-138.61341982032178,,,1.81,6.42,0.17,0.2,79.44,87.93,79,7.73,20.72
2025-10-30T21:23:36,17.606443772683846,86.2887659935513,,,9.25,19.0,0.2,0.83,69.16,128.46,76,5.43,28.21
2025-10-30T21:23:35,-5.476243367120603,78.61958517561743,,,0.71,2.45,0.12,0.12,18.91,76.35,77,3.99,27.79
2025-10-30T21:23:34,-20.588834574006782,15.737952331147028,NA,Outjo,31.91,129.16,0.28,0.22,48.52,74.73,45,3.2,24.83
2025-10-30T21:23:33,12.346418495211907,-3.302678584122532,BF,Province du Mouhoun,60.74,189.96,2.4,0.64,22.68,271.72,30,2.04,30.18
2025-10-30T21:23:32,36.84597605934897,-131.0098520707677,,,2.7,6.89,0.36,0.41,75.46,93.61,81,2.75,17.2
2025-10-30T21:23:31,72.57073379095812,-32.72663028755676,,,0.5,0.5,0.01,0.0,57.8,84.36,99,5.31,-26.92
2025-10-30T21:23:30,0.005656001401490585,63.30136228685919,,,2.87,5.42,0.01,0.09,27.42,66.14,82,7.34,26.78
2025-10-30T21:23:29,-64.44124750353305,-166.4522102025943,,,0.5,0.81,0.0,0.12,42.95,68.89,72,6.65,-8.06
2025-10-30T21:23:28,-7.2744735355333745,0.2672780877423975,,,4.29,18.79,0.06,0.25,71.14,70.84,74,6.46,21.73
2025-10-30T21:23:27,45.61491112646715,138.51463467567896,RU,Svetlaya,14.59,16.09,2.31,3.12,75.92,200.63,41,2.27,7.07
2025-10-30T21:23:26,46.57338718156356,-42.84474008570959,,,1.5,6.74,0.19,0.14,77.77,106.25,73,12.26,10.23
2025-10-30T21:23:25,36.59675700488283,-51.408072369735294,,,6.29,36.65,0.24,0.2,87.21,94.8,82,8.13,23.38
2025-10-30T21:23:24,35.23238284182746,-102.67878729738032,US,Vega,2.72,6.04,0.53,0.32,95.81,99.76,21,7.29,19.24
2025-10-30T21:23:23,63.85411242757411,-27.17180436019774,,,0.5,0.65,0.02,0.02,80.36,102.77,72,13.31,3.21
2025-10-30T21:23:22,-39.78768067390308,-24.405537809215502,,,1.68,7.0,0.02,0.12,52.32,66.1,65,2.42,11.8
2025-10-30T21:23:21,42.17865947122408,-102.69878705964463,US,Alliance,0.74,1.63,0.27,0.23,88.69,88.16,24,7.2,11.92
2025-10-30T21:23:20,-32.494287887458036,-26.839253835487227,,,2.64,8.7,0.04,0.14,43.21,63.94,95,6.42,17.23
2025-10-30T21:23:19,-69.47881329722134,-23.18709465853783,,,0.5,0.5,0.0,0.06,38.23,70.66,94,5.01,-12.73
2025-10-30T21:23:18,-52.23727055364945,40.435953536130796,,,0.5,1.43,0.0,0.06,43.04,65.49,62,12.56,-0.17
2025-10-30T21:23:17,-30.94159851311965,112.9282630166116,,,1.42,5.35,0.05,0.21,55.46,69.2,75,8.87,18.76
2025-10-30T21:23:16,57.55192125820227,-172.7662656785158,,,0.5,2.23,0.02,0.09,88.75,102.12,58,14.11,3.35
2025-10-30T21:23:14,42.71069613470695,-132.70488280143468,,,3.15,10.32,0.87,0.53,67.0,91.87,95,10.38,16.26
2025-10-30T21:23:13,-52.0400467943168,-44.02374107915327,,,3.11,8.85,0.01,0.27,42.56,65.74,91,10.72,3.97
2025-10-30T21:23:12,18.26273555422219,24.342383493315026,,,12.5,52.57,0.04,0.25,58.47,85.12,20,3.66,21.12
2025-10-30T21:23:11,-25.115844851427866,79.0639707584503,,,0.94,3.01,0.03,0.06,62.84,73.22,65,3.18,19.56
2025-10-30T21:23:10,82.45045748675889,162.65208916602137,,,0.5,0.5,0.0,0.03,65.75,112.71,100,2.77,-14.45
2025-10-30T21:23:09,53.658517955416954,5.295821862034273,NL,Hollum,3.45,6.62,30.38,2.71,33.39,145.58,76,7.01,12.0
2025-10-30T21:23:08,52.02585572854491,-78.58827085890496,CA,Eastmain,0.5,0.5,0.06,0.01,20.34,87.91,71,2.73,4.32
2025-10-30T21:23:07,-72.45782716519457,-45.220769238825085,,,0.5,0.58,0.0,0.14,38.52,68.13,91,4.29,-9.61
2025-10-30T21:23:06,-40.59472014873318,55.119783878719545,,,0.84,4.38,0.01,0.1,43.46,66.44,61,16.89,7.64
2025-10-30T21:23:05,-40.62953304511521,-151.79747931661944,,,0.9,3.74,0.01,0.13,54.56,66.99,71,5.96,11.82
2025-10-30T21:23:04,13.356594568562855,28.536479540946715,SD,An Nuhūd,31.51,82.03,0.3,0.43,65.76,100.6,16,5.95,26.65
2025-10-30T21:23:03,-3.933360168433026,-29.757243014923773,,,3.02,14.83,0.04,0.1,53.2,90.59,76,8.65,25.73
2025-10-30T21:23:02,-58.63777457824969,-42.954827031769526,,,1.75,3.5,0.01,0.14,41.76,68.17,96,10.5,0.45
2025-10-30T21:23:01,9.612419985888309,-153.28279328136483,,,0.95,2.64,0.01,0.05,40.08,85.01,80,4.19,26.56
2025-10-30T21:23:00,-29.395837530876257,-101.16564727938098,,,0.9,3.14,0.01,0.04,57.76,65.98,76,3.5,19.65
2025-10-30T21:22:59,44.22906877773124,-27.63885915650036,,,1.48,6.1,0.12,0.1,93.3,99.12,66,15.64,13.7
2025-10-30T21:22:58,-81.66528363885276,-110.68291724784784,,,0.5,0.5,0.0,0.0,36.87,59.86,86,6.48,-23.18
2025-10-30T21:22:57,63.318367413923454,-137.23858562346228,CA,Clear Creek,0.5,0.5,0.09,0.05,82.54,90.24,85,2.55,-4.25
2025-10-30T21:22:56,-27.95422142740719,-84.84239919720932,,,0.91,3.84,0.01,0.14,50.82,64.02,69,5.62,17.08
2025-10-30T21:22:55,39.08809969424135,117.9062777014758,CN,Chengtougu,23.73,28.71,35.3,11.27,14.2,352.06,64,3.11,10.03
2025-10-30T21:22:54,-19.284641315055183,-119.16954098528313,,,1.71,8.36,0.01,0.16,51.97,69.6,75,6.7,23.79
2025-10-30T21:22:53,-15.792300952701865,-114.68064627639521,,,2.1,8.57,0.01,0.15,60.38,70.53,70,7.56,23.62
2025-10-30T21:22:52,56.45929244887756,-20.267067286885066,,,3.06,9.1,0.2,0.21,77.26,93.04,93,19.49,9.62
2025-10-30T21:22:51,89.92325174773782,111.58802919460419,,,0.5,0.76,0.0,0.05,78.47,110.9,93,6.39,-12.16
2025-10-30T21:22:50,-86.51990928873059,159.91319570902033,,,0.5,0.5,0.0,0.0,31.8,52.44,79,10.49,-34.41
2025-10-30T21:22:49,-69.06228241988534,-31.575591685951963,,,0.5,0.84,0.0,0.15,38.27,69.28,92,9.02,-9.11
2025-10-30T21:22:48,-41.664129256755686,144.84952562544828,AU,Zeehan,1.24,1.74,0.41,0.37,52.67,68.76,70,7.93,12.87
2025-10-30T21:22:47,88.60613323063521,102.13666744071463,,,0.5,1.52,0.0,0.07,79.3,110.9,94,7.71,-11.43
2025-10-30T21:22:46,-37.40324793478239,-59.78266741812608,AR,Chillar,1.47,1.77,0.35,0.3,59.45,74.62,80,4.79,14.33
2025-10-30T21:22:44,10.690004863058064,138.28515623927257,FM,Rumung Municipality,0.5,1.0,0.11,0.03,19.34,80.13,76,7.36,28.76
2025-10-30T21:22:43,83.16959699059876,149.5363972039907,,,0.5,0.69,0.0,0.03,63.55,113.19,98,3.35,-13.1
2025-10-30T21:22:42,-27.563743536673883,-128.96529848748813,,,1.42,6.3,0.01,0.14,54.7,67.28,75,6.21,20.65
2025-10-30T21:22:41,-87.30470887943436,37.98103203754792,,,0.5,0.5,0.0,0.0,31.51,52.88,91,8.72,-30.66
2025-10-30T21:22:40,-48.51067415247997,51.108456440897754,,,0.64,3.48,0.0,0.11,49.71,65.91,66,14.45,1.48
2025-10-30T21:22:39,-70.95566756567577,-74.16954056946923,,,0.5,0.66,0.0,0.1,37.75,68.44,78,3.39,-4.52
2025-10-30T21:22:38,60.34077944786628,45.3195167337158,RU,Verkhnyaya Toz’ma,0.94,1.0,1.28,0.31,48.12,128.28,96,2.27,1.91
2025-10-30T21:22:37,34.89184876418655,160.43808552237135,,,3.04,10.23,0.23,0.13,91.61,103.66,84,13.71,18.19
2025-10-30T21:22:36,-40.506631053058,89.61268886553046,,,1.58,8.28,0.01,0.18,44.98,66.71,64,9.39,9.86
2025-10-30T21:22:35,-60.23182987104283,103.9137069500527,,,0.5,1.11,0.0,0.11,44.45,69.0,81,8.16,-2.48
2025-10-30T21:22:34,57.383498272207305,143.79062807288756,,,1.46,1.75,0.11,0.11,87.33,172.44,86,11.07,1.61
2025-10-30T21:22:33,-64.20520940949898,-10.54717105240988,,,0.5,0.5,0.0,0.04,40.26,69.39,95,3.34,-5.98
2025-10-30T21:22:32,39.34928277893067,-64.57994081808388,,,2.53,10.53,0.38,0.29,90.17,96.58,79,7.86,20.77
2025-10-30T21:22:31,4.534705024827602,133.92231883002694,,,0.92,1.69,0.07,0.05,29.17,133.21,79,5.4,27.02
2025-10-30T21:22:30,-74.86409468595146,-158.62333108794297,,,0.5,1.1,0.0,0.07,48.26,68.01,92,8.8,-5.24
2025-10-30T21:22:29,21.318508757102677,114.09819952168704,HK,Sok Kwu Wan,26.93,51.85,1.16,3.92,111.23,134.0,81,4.91,25.13
2025-10-30T21:22:28,-13.38035054059442,54.92473663329275,,,3.01,13.8,0.03,0.26,44.37,70.65,79,7.33,24.85
2025-10-30T21:22:27,35.923264558468745,155.95818981320735,,,2.59,10.78,0.24,0.14,89.92,100.99,73,13.76,18.43
2025-10-30T21:22:26,-52.606051496859386,-2.5499159921435535,,,0.5,1.71,0.0,0.1,41.62,66.09,64,13.61,-2.63
2025-10-30T21:22:25,34.05027858890591,-111.80116708948822,US,Carefree,6.78,19.93,1.58,0.77,118.3,113.38,17,1.77,25.7
2025-10-30T21:22:24,-86.98810898343245,-120.15160215139535,,,0.5,0.5,0.0,0.0,32.16,53.92,85,8.96,-33.47
2025-10-30T21:22:23,31.93376194595983,28.225302659261985,EG,Marsá Maţrūḩ,4.68,12.31,0.47,0.48,99.86,101.33,67,5.21,21.77
2025-10-30T21:22:22,11.895097023659375,26.601441040773466,,,33.09,83.94,0.17,0.33,56.25,99.59,18,2.38,29.59
2025-10-30T21:22:21,18.29195542876053,109.83191960970782,CN,Yingzhou,5.69,9.09,0.21,0.27,87.42,118.05,91,4.31,25.08
2025-10-30T21:22:20,19.39442365635709,130.45123082705862,,,0.64,1.54,0.64,0.21,27.63,79.56,76,3.99,28.5
2025-10-30T21:22:19,-33.51741078770884,-29.18258124647707,,,2.76,8.93,0.03,0.14,44.31,64.08,95,10.06,16.92
2025-10-30T21:22:18,81.91896073456874,176.58562376672813,,,0.5,0.52,0.0,0.03,66.53,113.45,100,2.81,-16.05
2025-10-30T21:22:17,6.841224690723905,-83.02037811129807,PA,Punta de Burica,1.55,4.22,0.06,0.1,22.47,76.64,85,5.01,26.21
2025-10-30T21:22:16,-31.512204295702006,92.19287638011963,,,1.95,9.73,0.02,0.28,48.43,65.74,62,7.97,14.14
2025-10-30T21:22:14,46.54284012121448,-71.9422661153393,CA,Leclercville,0.92,1.15,3.01,0.26,61.79,122.67,81,3.09,6.95
2025-10-30T21:22:13,-16.764316927183046,-79.09474439742692,,,3.61,13.13,0.02,0.27,51.53,68.15,79,6.48,17.28
2025-10-30T21:22:12,34.62545158887718,168.5819845148664,,,3.77,15.91,0.31,0.19,89.69,110.18,80,11.18,18.55
2025-10-30T21:22:11,-50.42811974039147,-169.28474493791984,,,0.83,3.44,0.0,0.09,46.43,65.04,74,13.47,7.89
2025-10-30T21:22:10,37.57374122666569,47.23403665688102,IR,Hashtrūd,19.18,35.5,16.48,2.85,54.38,203.24,88,2.05,5.47
2025-10-30T21:22:09,64.99208383966314,-35.204595331204075,GL,Kap Dan,0.5,0.66,0.03,0.01,86.44,102.84,62,7.59,2.46
2025-10-30T21:22:08,0.3960161908525919,151.15800846328835,,,0.85,2.29,0.09,0.08,26.31,74.41,72,2.15,28.23
2025-10-30T21:22:07,2.244551914516279,60.86664618625613,,,1.45,5.48,0.02,0.12,26.12,73.83,78,6.13,26.78
2025-10-30T21:22:06,-5.75378257326777,63.287212345324576,,,2.11,4.36,0.04,0.12,22.12,71.29,86,4.2,26.57
2025-10-30T21:22:05,-88.82030917370598,-122.50813294395601,,,0.0,0.0,0.0,0.0,0.0,0.0,97,5.92,-37.99
2025-10-30T21:22:04,-35.27064259219988,173.9454424989429,NZ,Kerikeri,0.54,1.53,0.07,0.11,47.01,65.4,80,2.1,13.79
2025-10-30T21:22:03,-13.148504851312154,144.65199121123123,AU,Cook Shire,1.23,4.2,0.1,0.13,17.32,71.15,83,5.48,27.48
2025-10-30T21:22:02,-43.5966843055989,-53.2108705031486,,,0.71,2.64,0.01,0.11,48.68,64.87,68,5.64,10.62
2025-10-30T21:22:01,87.45483242751291,131.87467149021495,,,0.59,2.5,0.0,0.08,75.55,110.59,90,7.93,-10.68
2025-10-30T21:22:00,-79.85295926387502,-82.22738708729649,,,0.5,0.5,0.0,0.0,40.39,63.91,80,4.34,-23.12
2025-10-30T21:21:59,39.341727071128815,-136.74078760539146,,,2.55,10.94,0.23,0.36,82.42,90.87,91,11.1,18.39
2025-10-30T21:21:58,85.29130922518527,-80.91824518943513,,,0.5,0.5,0.0,0.02,71.73,112.96,99,1.99,-18.15
2025-10-30T21:21:57,88.8000275693291,1.0829261212827248,,,0.5,0.5,0.0,0.02,77.72,111.24,92,5.67,-11.0
2025-10-30T21:21:56,-48.80631180580717,142.2005570370776,,,0.5,1.67,0.02,0.04,49.63,68.51,88,7.59,8.97
2025-10-30T21:21:55,-71.97949984047753,-159.73198276862863,,,0.56,0.9,0.0,0.1,36.45,66.15,93,6.43,-5.13
2025-10-30T21:21:54,77.28557922502321,42.56421296208629,,,0.5,0.5,0.02,0.04,86.84,110.25,71,4.69,-0.01
2025-10-30T21:21:53,55.1839101246745,77.63067477810966,RU,Barabinsk,29.66,33.19,5.64,9.81,45.49,132.27,74,5.26,6.83
2025-10-30T21:21:52,-71.93128585459002,-65.23814477087238,,,0.5,0.5,0.0,0.01,39.99,61.72,100,1.96,-12.87
2025-10-30T21:21:51,-33.1040680298745,-58.20154118357314,UY,Fray Bentos,0.77,1.48,2.64,1.18,45.44,98.8,60,3.45,18.91
2025-10-30T21:21:50,38.87468318691427,60.04088002111678,TM,Ahal,74.9,430.95,1.1,0.38,73.04,124.98,76,7.26,14.75
2025-10-30T21:21:49,-75.96558943581829,-154.56342262916544,,,0.5,0.5,0.0,0.02,46.47,66.54,94,10.24,-4.55
2025-10-30T21:21:48,36.75277807374532,-164.974088478528,,,2.92,14.52,0.24,0.23,95.25,100.49,74,11.97,19.43
2025-10-30T21:21:47,-14.20402940387261,140.62039445714754,,,1.27,2.32,0.01,0.02,14.38,77.79,73,3.02,28.78
2025-10-30T21:21:45,-51.1596016000708,116.20534878664432,,,0.67,1.17,0.01,0.06,35.11,65.28,94,5.57,3.85
2025-10-30T21:21:44,-75.73013424974876,-96.8896496573512,,,0.5,0.5,0.0,0.0,38.07,62.89,81,8.78,-20.07
2025-10-30T21:21:43,-66.61291653149466,35.481256233106734,,,0.5,0.58,0.01,0.16,46.04,68.96,86,4.67,-6.86
2025-10-30T21:21:42,-15.543059790324264,155.18030331700135,,,1.47,5.85,0.05,0.18,20.19,66.81,78,7.14,27.92
2025-10-30T21:21:41,-13.922908994825065,178.73278662985427,,,4.16,20.45,0.01,0.25,53.99,77.69,77,8.67,26.38
2025-10-30T21:21:40,28.055530005368368,168.6284035895451,,,1.46,6.22,0.07,0.09,67.31,83.58,70,3.01,27.01
2025-10-30T21:21:39,-25.74053163514911,-109.30440528744505,,,0.52,1.4,0.01,0.04,44.24,70.14,71,4.84,21.21
2025-10-30T21:21:38,34.48648467798148,-20.857049900811518,,,2.13,12.01,0.11,0.16,102.89,88.68,78,12.32,22.37
2025-10-30T21:21:37,-8.115977459855301,-14.384856569030546,SH,Ascension,2.1,9.63,0.04,0.12,64.1,74.79,78,5.66,22.49
2025-10-30T21:21:36,-29.09358450729259,-140.58129733437346,,,0.73,2.41,0.01,0.04,42.08,74.2,79,3.87,20.38
2025-10-30T21:21:35,-6.514987573244895,-37.93289896598594,BR,Jericó,4.22,5.5,2.23,0.19,64.91,110.31,28,1.35,30.69
2025-10-30T21:21:34,-29.852203565203098,81.1701205226617,,,1.73,6.44,0.03,0.11,53.57,67.58,66,0.74,16.38
2025-10-30T21:21:33,-36.17767172581187,-101.46270093387773,,,0.82,2.94,0.01,0.06,42.49,66.82,81,4.14,13.54
2025-10-30T21:21:32,-62.748085658625875,-132.5720219533774,,,0.62,3.76,0.0,0.19,45.89,66.89,75,11.14,-2.46
2025-10-30T21:21:31,-3.055672368742748,-38.76200311693668,BR,Paracuru,4.61,10.15,1.25,0.44,61.03,125.55,85,8.23,26.22
2025-10-30T21:21:30,-35.32636224173706,-157.5851068297266,,,0.95,3.98,0.03,0.09,50.65,65.11,69,2.87,13.64
2025-10-30T21:21:29,35.75510805323121,79.41929057528722,CN,Kangxiwar,2.19,2.62,0.51,0.1,62.78,60.28,33,0.72,-12.08
2025-10-30T21:21:28,71.2088035102303,161.78584534693653,,,0.5,0.5,0.02,0.1,81.59,114.47,96,3.33,-17.1
2025-10-30T21:21:27,56.13827705279613,-91.25194981268714,CA,Shamattawa,0.5,0.5,0.08,0.02,57.95,105.1,75,3.77,1.65
2025-10-30T21:21:26,-53.07715082640766,-159.55624061761,,,1.71,4.46,0.01,0.14,48.84,65.57,88,18.43,7.01
2025-10-30T21:21:25,-60.69716874698976,-70.20784809561373,,,0.58,0.87,0.01,0.06,26.62,67.69,90,5.12,3.09
2025-10-30T21:21:24,44.491260883164415,-103.66442535771436,US,Deadwood,0.59,1.79,0.27,0.46,79.12,87.92,40,9.39,9.57
2025-10-30T21:21:23,-61.228760307842066,-146.4649316061908,,,0.5,0.5,0.0,0.08,43.82,66.21,86,10.79,-0.7
2025-10-30T21:21:22,-65.85599611369726,-113.43203267061136,,,0.71,2.18,0.0,0.08,32.73,64.54,97,10.87,-1.14
2025-10-30T21:21:21,58.95419020232046,109.61320068323363,RU,Alekseyevskaya,0.5,0.5,0.45,0.04,38.58,125.95,98,1.1,-12.3
2025-10-30T21:21:20,0.4039410121049798,159.18575224766136,,,0.59,1.77,0.02,0.03,20.71,71.54,73,3.42,28.02
2025-10-30T21:21:19,12.478593152338036,82.83984118810116,,,6.81,12.63,0.2,0.25,60.1,119.49,78,1.51,27.45
2025-10-30T21:21:18,-87.1465268282419,92.71881285896455,,,0.5,0.5,0.0,0.0,30.62,51.75,94,7.12,-35.29
2025-10-30T21:21:16,59.08332926020279,-123.34317474204809,CA,Fort Nelson,0.5,0.5,0.06,0.01,82.46,90.02,49,1.28,5.5
2025-10-30T21:21:15,-84.18541896584888,-139.158740471961,,,0.5,0.5,0.0,0.0,47.41,68.21,74,9.08,-15.76
2025-10-30T21:21:14,-78.29552994956349,146.7136909173514,,,0.5,0.5,0.0,0.0,37.08,56.14,89,6.58,-36.81
2025-10-30T21:21:13,11.975153505923743,-58.10889567682585,,,0.54,2.25,0.1,0.06,25.42,120.22,77,8.24,28.43
2025-10-30T21:21:12,-68.88604235933313,-164.65128454943726,,,0.61,1.21,0.0,0.11,40.38,66.09,89,8.89,-8.21
2025-10-30T21:21:11,-62.345292546573006,-53.377292507841474,,,1.11,2.18,0.0,0.15,29.89,70.41,94,10.57,0.35
2025-10-30T21:21:10,-67.71762487901856,179.33970572319652,,,0.6,3.4,0.0,0.2,47.44,69.6,85,10.12,-11.66
2025-10-30T21:21:09,27.597581246923554,171.58130914811147,,,1.8,7.94,0.08,0.1,70.5,83.49,73,5.04,26.95
2025-10-30T21:21:08,-4.7487942840302395,103.49107656761947,ID,Kuripan,0.99,2.72,0.04,0.05,44.57,73.94,94,1.56,20.53
2025-10-30T21:21:07,-37.64603266226216,-90.25244983705126,,,1.21,5.11,0.01,0.2,48.14,66.07,71,6.5,13.02
2025-10-30T21:21:06,-54.619777349272816,-144.6481078468633,,,2.35,8.44,0.01,0.22,43.08,66.06,91,10.6,5.82
2025-10-30T21:21:05,-38.294676711244776,77.07847957827255,,,1.6,6.78,0.02,0.14,53.93,65.19,74,8.81,12.71
2025-10-30T21:21:04,-45.73342152072827,13.39087696102743,,,2.87,7.41,0.01,0.19,46.29,66.99,91,16.9,7.26
2025-10-30T21:21:03,-72.20909431347874,172.95405287000858,,,0.5,1.02,0.01,0.19,48.38,71.19,82,6.59,-10.82
2025-10-30T21:21:02,9.217061089501215,151.00335066421314,FM,Unanu,0.5,0.72,0.09,0.04,29.45,81.59,76,2.78,28.09
2025-10-30T21:21:01,-64.19668793444217,160.57798794712403,,,0.5,0.74,0.0,0.11,50.44,69.54,89,8.47,-9.82
2025-10-30T21:21:00,71.81118479059472,-111.81021068713086,,,0.5,1.83,0.03,0.0,58.05,104.44,99,0.9,-14.05
2025-10-30T21:20:59,-46.93234320520858,95.8355477651379,,,0.78,2.87,0.01,0.09,37.34,65.74,83,11.54,5.83
2025-10-30T21:20:58,41.79687430585321,48.669239591208964,RU,Samur,2.93,4.18,10.15,0.07,30.39,168.57,64,3.71,12.54
2025-10-30T21:20:57,7.592734278917547,-150.2683605734823,,,1.65,6.18,0.01,0.11,28.53,79.55,75,6.5,26.97
2025-10-30T21:20:56,-82.11152567087242,-107.80370053442536,,,0.5,0.5,0.0,0.0,35.81,58.41,88,6.1,-23.84
2025-10-30T21:20:55,-0.09774701066251623,53.13717873853085,,,1.58,6.35,0.02,0.09,29.48,74.86,82,3.86,26.4
2025-10-30T21:20:54,24.636938351713994,121.6051740833488,TW,Yilan,23.66,27.88,9.15,3.67,14.83,212.75,86,1.83,23.24
2025-10-30T21:20:53,-4.465577382455194,114.72204927299339,ID,Tanjung,5.49,6.08,0.28,0.08,43.81,264.54,74,2.87,28.43
2025-10-30T21:20:52,-10.925751585095426,-11.94345583411652,,,1.71,8.21,0.03,0.1,71.29,73.99,69,6.86,21.6
2025-10-30T21:20:51,54.94760984615496,-18.26417943547338,,,1.69,3.51,0.2,0.14,76.12,93.71,93,5.12,12.14
2025-10-30T21:20:50,-83.68654794346506,-149.63852560669363,,,0.5,0.5,0.0,0.0,46.78,69.33,87,5.84,-17.32
2025-10-30T21:20:49,54.86256047202136,-86.57333499895375,CA,Fort Severn,0.5,0.5,0.06,0.01,54.46,105.74,63,3.72,4.97
2025-10-30T21:20:47,31.971998227505566,99.41762583351425,CN,Ganzi,3.71,3.88,14.64,3.15,30.26,82.89,78,0.07,-2.65
2025-10-30T21:20:46,77.43977763070268,-40.072763210423204,,,0.5,0.5,0.01,0.0,58.31,87.85,83,5.75,-33.79
2025-10-30T21:20:45,-24.604319233762723,14.073923481012741,,,8.54,28.95,0.21,0.69,45.66,69.68,91,7.03,14.0
2025-10-30T21:20:44,41.9567368992316,-141.14955289412129,,,4.63,18.0,0.24,0.42,73.84,83.72,88,18.26,18.28
2025-10-30T21:20:43,-0.44498781248537966,96.67990556415356,,,0.5,1.5,0.03,0.03,31.96,78.69,74,2.54,28.07
