datetime,lat,lon,country,city,pm2_5,pm10,no2,so2,o3,co,humidity,wind_speed,temperature
2025-12-02T13:43:41,-20.31199864558488,163.71599923419672,NC,Poum,0.96,3.2,0.05,0.1,18.36,74.73,77.0,4.32,27.41
2025-12-02T13:43:30,31.33968314743963,-160.24529665260263,US,Princeville,1.33,2.32,0.16,0.07,79.64,98.59,81.0,2.3,19.95
2025-12-02T13:43:28,-38.12095634133429,34.59910315863783,ZA,Port Saint John's,1.2,4.28,0.01,0.31,31.66,59.28,59.0,10.41,13.5
2025-12-02T13:43:23,-87.78648491915426,-120.88588134909696,CL,Puerto Natales,0.5,0.5,0.0,0.0,19.78,48.83,97.0,6.18,-23.33
2025-12-02T13:43:19,71.74593669014675,-44.86824064149758,GL,Ilulissat,0.5,0.5,0.01,0.0,77.09,88.52,100.0,6.72,-30.03
2025-12-02T13:43:15,4.89454701145003,161.59060022262116,FM,Utwe,0.66,1.72,0.01,0.08,8.2,84.85,76.0,6.22,28.77
2025-12-02T13:43:10,-49.00571935950926,34.83002607087511,ZA,Port Alfred,0.5,0.9,0.0,0.12,22.73,62.13,88.0,12.75,1.87
2025-12-02T13:43:08,-51.70402148749208,-133.53546891016595,PN,Adamstown,1.42,5.68,0.02,0.35,36.31,63.21,87.0,12.25,7.37
2025-12-02T13:43:06,-84.6955193742299,84.9211127561349,TF,Port-aux-Francais,0.5,0.5,0.0,0.0,29.35,47.18,96.0,3.57,-31.06
2025-12-02T13:43:04,0.3720193788333006,149.69668454704345,PG,Kavieng,0.54,0.84,0.05,0.02,19.26,164.56,74.0,0.14,28.49
2025-12-02T13:43:02,31.94043587927277,-165.52469238475197,US,Princeville,1.4,4.6,0.19,0.07,87.25,117.55,67.0,8.73,19.23
2025-12-02T13:42:59,-39.02695334027026,-148.4093027419425,PF,Moerai,2.42,6.61,0.03,0.47,38.41,66.98,93.0,7.91,15.21
2025-12-02T13:42:57,-37.56322671660519,-156.9582265231466,PF,Moerai,1.02,2.58,0.02,0.19,28.92,71.39,91.0,4.53,15.69
2025-12-02T13:42:53,-75.81495392239947,58.907039082471925,TF,Port-aux-Francais,0.5,0.5,0.0,0.0,32.31,47.24,85.0,6.27,-23.35
2025-12-02T13:42:51,-50.65825481241616,-176.65175297298686,NZ,Waitangi,0.5,0.51,0.02,0.1,28.91,62.02,78.0,6.44,9.67
2025-12-02T13:42:46,58.12224883008975,-87.20418038854189,CA,Rankin Inlet,0.5,0.5,0.02,0.02,76.79,117.57,57.0,5.43,-8.87
2025-12-02T13:42:44,-30.937651900202773,102.24302355055084,AU,Kalbarri,1.45,5.97,0.03,0.41,38.49,61.54,69.0,7.19,17.84
2025-12-02T13:42:42,-13.30698557922419,-92.57809294580056,EC,Puerto Villamil,1.6,5.33,0.01,0.16,40.1,65.15,71.0,7.61,20.38
2025-12-02T13:42:38,67.19093602752517,176.5225096184326,RU,Anadyr,0.5,0.5,0.07,0.27,74.5,142.68,65.0,1.24,-21.68
2025-12-02T13:42:35,-63.0898602109361,-31.023549250766397,GS,Grytviken,0.5,1.29,0.0,0.24,23.23,59.8,93.0,8.99,-1.07
2025-12-02T13:42:33,-19.491330328309857,92.2910312778286,CC,West Island,1.75,8.89,0.03,0.37,57.17,70.54,72.0,8.89,23.31
2025-12-02T13:42:31,87.70650183408299,-45.150285626786,GL,Uummannaq,0.97,1.41,0.02,0.21,71.05,127.68,94.0,7.04,-9.38
2025-12-02T13:42:29,-22.356111501380823,-140.14082106909507,PF,Rikitea,1.83,6.0,0.02,0.1,32.64,63.92,80.0,8.46,23.93
2025-12-02T13:42:20,-76.22884682995162,-125.03957714190288,PN,Adamstown,0.5,0.5,0.0,0.0,35.87,52.23,94.0,7.63,-17.2
2025-12-02T13:42:18,76.41386975644826,170.46074832253117,RU,Pevek,0.83,2.11,0.03,0.23,69.98,129.64,94.0,7.17,-23.11
